Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Power
Kia,Sorento,2016,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,19,1720.0,32900.0,not applicable
Kia,Sorento,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,21,1720.0,25100.0,not applicable
Kia,Sorento,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,1720.0,31100.0,not applicable
Kia,Sorento,2017,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,21,1720.0,28500.0,not applicable
Kia,Sorento,2017,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,1720.0,28990.0,not applicable
Kia,Sorento,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,1720.0,40400.0,not applicable
Kia,Sorento,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,1720.0,31500.0,not applicable
Kia,Sorento,2017,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,1720.0,30790.0,not applicable
Kia,Sorento,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,21,1720.0,25400.0,not applicable
Kia,Sorento,2017,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,19,1720.0,33300.0,not applicable
Kia,Soul EV,2015,electric,not applicable,not applicable,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92,120,1720.0,35700.0,81
Kia,Soul EV,2016,electric,not applicable,not applicable,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92,120,1720.0,33950.0,81
Kia,Soul,2014,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,24,1720.0,16900.0,not applicable
Kia,Soul,2014,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,23,1720.0,20500.0,not applicable
Kia,Soul,2014,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,24,1720.0,14900.0,not applicable
Kia,Soul,2015,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,24,1720.0,15190.0,not applicable
Kia,Soul,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,24,1720.0,17190.0,not applicable
Kia,Soul,2015,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,23,1720.0,20790.0,not applicable
Kia,Soul,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,24,1720.0,17400.0,not applicable
Kia,Soul,2016,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,24,1720.0,15900.0,not applicable
Kia,Soul,2016,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,24,1720.0,21300.0,not applicable
Chevrolet,Spark EV,2014,electric,not applicable,not applicable,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385.0,26685.0,100
Chevrolet,Spark EV,2015,electric,not applicable,not applicable,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385.0,25170.0,100
Chevrolet,Spark EV,2016,electric,not applicable,not applicable,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128,1385.0,25510.0,100
Chevrolet,Spark,2015,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,31,1385.0,14040.0,not applicable
Chevrolet,Spark,2015,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39,30,1385.0,15095.0,not applicable
Chevrolet,Spark,2016,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41,30,1385.0,14685.0,not applicable
Chevrolet,Spark,2016,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41,31,1385.0,17285.0,not applicable
Chevrolet,Spark,2017,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29,1385.0,16325.0,not applicable
Chevrolet,Spark,2017,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,30,1385.0,14100.0,not applicable
Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720.0,12895.0,not applicable
Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,23,1720.0,15895.0,not applicable
Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720.0,15995.0,not applicable
Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,23,1720.0,16995.0,not applicable
Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720.0,15895.0,not applicable
Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,24,1720.0,16995.0,not applicable
Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720.0,15995.0,not applicable
Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720.0,14895.0,not applicable
Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720.0,13550.0,not applicable
Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720.0,17450.0,not applicable
Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720.0,16695.0,not applicable
Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,24,1720.0,17695.0,not applicable
Dodge,Spirit,1993,regular unleaded,101.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,1851.0,2000.0,not applicable
Dodge,Spirit,1993,regular unleaded,101.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,21,1851.0,2000.0,not applicable
Dodge,Spirit,1994,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,25,19,1851.0,2000.0,not applicable
Dodge,Spirit,1995,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,19,1851.0,2000.0,not applicable
Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720.0,21900.0,not applicable
Kia,Sportage,2015,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,20,1720.0,28100.0,not applicable
Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720.0,26800.0,not applicable
Kia,Sportage,2015,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,19,1720.0,29600.0,not applicable
Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720.0,23650.0,not applicable
Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720.0,22150.0,not applicable
Kia,Sportage,2016,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,19,1720.0,31490.0,not applicable
Kia,Sportage,2016,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,20,1720.0,29990.0,not applicable
Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,21,1720.0,27000.0,not applicable
Kia,Sportage,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21,1720.0,32500.0,not applicable
Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,22,1720.0,22990.0,not applicable
Kia,Sportage,2017,regular unleaded,237.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23,20,1720.0,34000.0,not applicable
Chevrolet,Sportvan,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385.0,2000.0,not applicable
Chevrolet,Sportvan,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11,1385.0,2000.0,not applicable
Chevrolet,Sportvan,1994,regular unleaded,155.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,14,1385.0,2000.0,not applicable
Chevrolet,Sportvan,1995,regular unleaded,163.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,13,1385.0,2000.0,not applicable
Maserati,Spyder,2003,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238.0,85542.0,not applicable
Maserati,Spyder,2003,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10,238.0,89622.0,not applicable
Maserati,Spyder,2004,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10,238.0,89622.0,not applicable
Maserati,Spyder,2004,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238.0,85542.0,not applicable
Maserati,Spyder,2005,premium unleaded (required),385.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238.0,87252.0,not applicable
Maserati,Spyder,2005,premium unleaded (required),385.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,11,238.0,91415.0,not applicable
Audi,SQ5,2015,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105.0,52700.0,not applicable
Audi,SQ5,2016,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105.0,53300.0,not applicable
Audi,SQ5,2017,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105.0,60800.0,not applicable
Dodge,SRT Viper,2013,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851.0,97395.0,not applicable
Dodge,SRT Viper,2014,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851.0,107385.0,not applicable
Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624.0,48065.0,not applicable
Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624.0,42880.0,not applicable
Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624.0,48920.0,not applicable
Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624.0,48840.0,not applicable
Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624.0,37605.0,not applicable
Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624.0,48840.0,not applicable
Chevrolet,SS,2014,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14,1385.0,43475.0,not applicable
Chevrolet,SS,2015,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14,1385.0,45745.0,not applicable
Chevrolet,SS,2016,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,20,14,1385.0,46575.0,not applicable
Chevrolet,SSR,2004,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385.0,41620.0,not applicable
Chevrolet,SSR,2005,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385.0,42555.0,not applicable
Chevrolet,SSR,2006,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385.0,39240.0,not applicable
Nissan,Stanza,1990,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009.0,2000.0,not applicable
Nissan,Stanza,1991,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009.0,2000.0,not applicable
Nissan,Stanza,1992,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,25,18,2009.0,2000.0,not applicable
Nissan,Stanza,1992,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009.0,2000.0,not applicable
Dodge,Stealth,1994,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851.0,2823.0,not applicable
Dodge,Stealth,1994,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851.0,2350.0,not applicable
Dodge,Stealth,1994,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851.0,2000.0,not applicable
Dodge,Stealth,1995,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851.0,2575.0,not applicable
Dodge,Stealth,1995,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851.0,3219.0,not applicable
Dodge,Stealth,1995,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851.0,2000.0,not applicable
Dodge,Stealth,1996,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851.0,3044.0,not applicable
Dodge,Stealth,1996,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851.0,2231.0,not applicable
Dodge,Stealth,1996,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851.0,3732.0,not applicable
Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851.0,21975.0,not applicable
Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851.0,21450.0,not applicable
Dodge,Stratus,2004,regular unleaded,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,26,18,1851.0,22695.0,not applicable
Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,25,18,1851.0,23520.0,not applicable
Dodge,Stratus,2004,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,20,1851.0,19970.0,not applicable
Dodge,Stratus,2004,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,17,1851.0,22370.0,not applicable
Dodge,Stratus,2004,regular unleaded,147.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,29,21,1851.0,19850.0,not applicable
Dodge,Stratus,2004,regular unleaded,142.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,26,19,1851.0,20675.0,not applicable
Dodge,Stratus,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851.0,21735.0,not applicable
Dodge,Stratus,2005,regular unleaded,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,27,18,1851.0,22980.0,not applicable
Dodge,Stratus,2005,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851.0,20255.0,not applicable
Dodge,Stratus,2005,regular unleaded,147.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,29,21,1851.0,20135.0,not applicable
Dodge,Stratus,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851.0,23755.0,not applicable
Dodge,Stratus,2006,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,20,1851.0,20825.0,not applicable
Cadillac,STS-V,2007,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,12,1624.0,75010.0,not applicable
Cadillac,STS-V,2008,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,13,1624.0,78775.0,not applicable
Cadillac,STS-V,2009,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,13,1624.0,81795.0,not applicable
Cadillac,STS,2009,premium unleaded (required),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624.0,56345.0,not applicable
Cadillac,STS,2009,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,26,17,1624.0,46845.0,not applicable
Cadillac,STS,2010,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624.0,55945.0,not applicable
Cadillac,STS,2010,premium unleaded (recommended),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624.0,68785.0,not applicable
Cadillac,STS,2011,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624.0,47280.0,not applicable
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385.0,54205.0,not applicable
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385.0,57205.0,not applicable
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385.0,54730.0,not applicable
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385.0,57730.0,not applicable
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385.0,58045.0,not applicable
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385.0,49915.0,not applicable
GMC,Suburban,1997,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549.0,2468.0,not applicable
GMC,Suburban,1997,regular unleaded,255.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,15,11,549.0,2585.0,not applicable
GMC,Suburban,1998,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549.0,2790.0,not applicable
GMC,Suburban,1999,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549.0,3420.0,not applicable
Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1992,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210.0,2000.0,not applicable
Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1993,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210.0,2000.0,not applicable
Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210.0,2000.0,not applicable
Pontiac,Sunbird,1994,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210.0,2000.0,not applicable
Plymouth,Sundance,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,20,535.0,2000.0,not applicable
Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23,535.0,2000.0,not applicable
Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,535.0,2000.0,not applicable
Plymouth,Sundance,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20,535.0,2000.0,not applicable
Plymouth,Sundance,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22,535.0,2000.0,not applicable
Plymouth,Sundance,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23,535.0,2000.0,not applicable
Plymouth,Sundance,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,22,535.0,2000.0,not applicable
Plymouth,Sundance,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,535.0,2000.0,not applicable
Plymouth,Sundance,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,27,21,535.0,2000.0,not applicable
Plymouth,Sundance,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27,21,535.0,2000.0,not applicable
Plymouth,Sundance,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23,535.0,2000.0,not applicable
Plymouth,Sundance,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30,23,535.0,2000.0,not applicable
Pontiac,Sunfire,2003,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,30,22,210.0,14930.0,not applicable
Pontiac,Sunfire,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,210.0,10895.0,not applicable
Pontiac,Sunfire,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,23,210.0,15205.0,not applicable
Ferrari,Superamerica,2005,premium unleaded (required),532.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,9,2774.0,281170.0,not applicable
Ferrari,Superamerica,2005,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,9,2774.0,294080.0,not applicable
Bentley,Supersports Convertible ISR,2013,flex-fuel (premium unleaded required/E85),631.0,12.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,19,12,520.0,291900.0,not applicable
Toyota,Supra,1996,regular unleaded,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,22,16,2031.0,18255.0,not applicable
Toyota,Supra,1996,regular unleaded,220.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2031.0,14977.0,not applicable
Toyota,Supra,1997,regular unleaded,320.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,15,2031.0,22001.0,not applicable
Toyota,Supra,1997,regular unleaded,220.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2031.0,17320.0,not applicable
Toyota,Supra,1998,regular unleaded,225.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2031.0,20596.0,not applicable
Toyota,Supra,1998,regular unleaded,320.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,15,2031.0,25279.0,not applicable
Subaru,SVX,1995,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,23,15,640.0,2000.0,not applicable
Subaru,SVX,1995,regular unleaded,230.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,23,15,640.0,2000.0,not applicable
Subaru,SVX,1996,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15,640.0,2472.0,not applicable
Subaru,SVX,1997,regular unleaded,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15,640.0,2749.0,not applicable
Suzuki,Swift,1999,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,39,33,481.0,2000.0,not applicable
Suzuki,Swift,2000,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,481.0,2000.0,not applicable
Suzuki,Swift,2001,regular unleaded,79.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,26,481.0,9949.0,not applicable
Suzuki,Swift,2001,regular unleaded,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,38,31,481.0,9299.0,not applicable
Suzuki,SX4,2011,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30,22,481.0,16599.0,not applicable
Suzuki,SX4,2011,regular unleaded,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,29,23,481.0,19349.0,not applicable
Suzuki,SX4,2011,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30,23,481.0,17099.0,not applicable
Suzuki,SX4,2011,regular unleaded,150.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,30,22,481.0,16999.0,not applicable
Suzuki,SX4,2011,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,23,481.0,16479.0,not applicable
Suzuki,SX4,2011,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,481.0,13499.0,not applicable
